user_id,merchant_id,amount,category,location,device,is_international,is_weekend,timestamp,label
1880,877,1406.42,electronics,suburban,tablet,0,0,2023-05-13 12:30:18,0
2743,595,581.32,utility,urban,desktop,0,0,2023-04-09 12:01:42,0
3381,838,1127.5,electronics,urban,mobile,0,1,2023-03-11 19:35:26,0
2969,1031,2099.8,clothing,urban,tablet,0,1,2023-10-21 20:55:55,0
4670,1304,608.0,utility,urban,desktop,0,1,2023-12-10 21:11:27,0
4770,245,6721.51,electronics,rural,mobile,1,0,2023-05-10 10:29:08,1
1294,637,194.87,clothing,urban,tablet,0,1,2023-05-20 00:04:23,0
2140,2897,2061.51,food,rural,mobile,0,0,2023-06-01 10:56:20,0
3969,381,3926.85,electronics,urban,mobile,1,0,2023-11-12 16:19:14,1
2886,1069,1214.87,utility,rural,desktop,0,0,2023-12-24 16:40:13,0
3415,2386,253.9,clothing,urban,desktop,0,1,2023-08-13 17:14:09,0
1136,1231,241.9,electronics,rural,mobile,0,1,2023-09-23 16:50:55,0
3241,2338,552.7,travel,rural,tablet,0,0,2023-08-10 12:41:38,0
2505,1142,2586.71,travel,urban,tablet,0,1,2023-07-07 14:37:43,0
2850,2900,514.84,utility,suburban,mobile,0,0,2023-03-24 06:35:55,0
4485,1605,9.31,clothing,suburban,mobile,0,1,2023-09-21 17:19:01,0
3696,1836,1871.21,travel,suburban,desktop,0,0,2023-05-28 08:31:31,0
4391,2893,1612.43,utility,rural,desktop,0,1,2023-10-28 00:40:06,0
4331,2287,1233.5,travel,urban,mobile,0,1,2023-07-13 06:13:31,0
3193,322,16.77,electronics,urban,tablet,0,1,2023-03-07 03:54:29,0
3791,2777,1900.11,utility,suburban,desktop,0,1,2023-12-04 03:26:09,0
3232,2222,284.14,food,suburban,mobile,0,0,2023-05-25 17:05:24,0
2989,1232,1391.26,electronics,suburban,desktop,0,0,2023-11-19 18:30:40,0
3106,790,92.94,electronics,suburban,mobile,0,0,2023-02-10 06:40:34,0
1288,749,1592.37,utility,rural,mobile,0,1,2023-11-09 06:32:08,0
4501,1171,918.18,electronics,urban,mobile,0,0,2023-11-27 03:33:52,0
3646,2747,925.04,clothing,suburban,desktop,0,0,2023-04-13 06:35:35,0
4999,1085,1660.39,electronics,rural,tablet,1,1,2023-12-07 12:03:15,0
1886,506,1003.66,food,suburban,desktop,0,0,2023-03-24 05:31:52,0
2250,1315,1119.62,electronics,rural,mobile,0,0,2023-07-08 14:30:41,0
3218,1609,782.73,food,rural,desktop,0,0,2023-02-12 21:17:26,0
4284,2597,852.63,electronics,rural,mobile,0,1,2023-03-27 15:34:10,0
1640,1276,676.19,clothing,urban,mobile,0,1,2023-03-27 22:25:26,0
3039,2974,2335.47,travel,urban,mobile,0,1,2023-07-02 17:23:07,0
4104,1735,1140.78,electronics,rural,desktop,0,1,2023-05-21 14:03:05,0
4170,2284,892.81,food,suburban,desktop,0,0,2023-02-21 04:12:19,0
2866,1748,1195.2,food,rural,tablet,0,1,2023-11-16 17:33:06,0
4155,2513,1234.61,food,urban,tablet,0,0,2023-02-09 18:35:25,0
1502,2604,1446.02,food,suburban,tablet,0,0,2023-08-20 10:04:57,0
1330,1905,1429.59,electronics,suburban,mobile,0,1,2023-12-13 11:42:58,0
4165,1434,1958.76,food,suburban,desktop,0,0,2023-05-06 20:35:45,0
2857,2409,730.63,clothing,urban,desktop,1,0,2023-03-11 11:09:32,0
3527,897,551.45,travel,suburban,mobile,0,0,2023-05-04 20:27:06,0
4423,2335,1425.61,clothing,suburban,tablet,0,0,2023-12-23 05:08:55,0
3429,1393,2486.2,electronics,urban,tablet,0,1,2023-03-20 11:24:37,0
1904,1443,1317.8,travel,rural,desktop,0,0,2023-05-31 11:40:35,0
3346,2242,11155.3,electronics,urban,tablet,1,0,2023-11-30 03:27:25,1
4612,2625,1562.87,travel,rural,desktop,0,1,2023-05-12 09:11:25,0
3671,1672,3639.71,food,urban,mobile,1,1,2023-01-28 00:47:24,1
4893,1556,217.69,clothing,urban,tablet,0,0,2023-11-15 10:36:29,0
2962,1541,741.63,clothing,rural,mobile,1,1,2023-03-05 12:03:26,0
1389,633,831.08,clothing,urban,tablet,0,1,2023-05-15 00:53:17,0
3104,1024,890.54,clothing,urban,desktop,0,0,2023-02-23 17:55:46,0
4349,2540,1138.48,clothing,urban,mobile,0,0,2023-10-07 18:44:28,0
2759,2599,54.59,electronics,urban,tablet,0,0,2023-05-12 07:11:09,0
1643,2908,1435.84,utility,urban,mobile,0,0,2023-08-18 10:11:30,0
3808,2464,871.02,utility,rural,tablet,0,1,2023-09-12 06:17:55,0
2708,2777,1365.26,clothing,rural,tablet,0,1,2023-05-29 15:13:07,0
2496,2824,300.98,clothing,suburban,mobile,0,1,2023-06-26 16:59:07,0
3202,2018,1142.44,travel,rural,tablet,0,1,2023-04-21 20:15:49,0
4737,2577,389.08,utility,urban,tablet,0,0,2023-01-13 07:48:41,0
3935,2986,2626.95,electronics,rural,desktop,0,1,2023-06-20 23:57:04,0
3315,2518,1470.47,electronics,rural,mobile,1,0,2023-09-20 22:25:23,0
1411,697,1305.4,travel,suburban,mobile,0,0,2023-09-02 18:55:39,0
1950,2597,1582.4,travel,suburban,desktop,0,0,2023-05-08 20:26:45,0
4030,829,625.98,utility,suburban,tablet,1,1,2023-10-11 08:28:53,0
2230,1431,401.87,food,suburban,mobile,0,1,2023-08-30 20:29:09,0
1525,469,461.35,travel,urban,mobile,0,0,2023-12-01 15:50:24,0
4285,1282,2187.16,electronics,rural,desktop,0,1,2023-06-08 02:46:11,0
4227,356,1986.34,clothing,suburban,desktop,0,0,2023-11-04 12:30:26,0
1163,558,787.79,utility,suburban,desktop,1,0,2023-02-01 02:15:26,0
4957,1960,1194.13,food,urban,desktop,0,0,2023-05-13 18:51:31,0
1778,621,21.78,utility,suburban,mobile,0,1,2023-09-27 01:47:21,0
3394,2874,217.61,travel,urban,desktop,0,0,2023-08-06 22:27:40,0
3120,1221,608.58,electronics,suburban,mobile,0,0,2023-08-10 09:28:40,0
2546,1329,8192.18,utility,urban,tablet,1,1,2023-12-23 05:31:26,1
4220,2016,112.28,utility,rural,desktop,0,1,2023-05-07 16:53:06,0
3861,212,807.09,utility,suburban,mobile,0,1,2023-09-10 08:54:59,0
1338,758,568.46,travel,suburban,mobile,0,1,2023-06-15 10:33:47,0
3371,284,1376.99,utility,suburban,desktop,1,0,2023-12-20 00:30:48,0
3703,1804,2370.37,travel,rural,mobile,0,0,2023-04-05 11:28:15,0
4073,1856,191.01,food,rural,desktop,0,1,2023-06-10 06:13:07,0
2226,1078,91.48,clothing,urban,mobile,0,1,2023-06-17 04:08:11,0
1515,411,343.0,electronics,urban,desktop,0,0,2023-11-27 21:59:19,0
2928,993,0.78,utility,suburban,desktop,0,1,2023-07-04 22:09:23,0
1729,733,1021.91,clothing,rural,mobile,0,0,2023-09-08 07:52:24,0
2059,2366,701.99,electronics,urban,mobile,0,1,2023-10-23 22:00:08,0
3773,2095,1338.58,travel,rural,desktop,0,0,2023-07-08 20:22:24,0
2272,2561,2032.73,electronics,suburban,desktop,0,0,2023-05-17 03:03:46,0
2137,556,1391.72,utility,rural,mobile,0,0,2023-06-19 09:51:40,0
2390,2360,1088.78,travel,urban,mobile,0,0,2023-06-17 12:13:29,0
2319,416,581.21,clothing,suburban,desktop,0,1,2023-04-14 16:25:04,0
2408,1544,2135.35,clothing,suburban,mobile,0,1,2023-08-11 04:42:18,0
3947,278,746.87,electronics,rural,tablet,0,1,2023-11-26 07:45:48,0
4157,1525,2099.07,travel,suburban,desktop,0,0,2023-01-26 12:12:10,0
1724,1333,1321.08,clothing,suburban,tablet,0,0,2023-07-04 01:53:07,0
1799,2710,1558.4,utility,urban,mobile,0,0,2023-10-17 04:48:59,0
4958,2628,114.15,food,rural,desktop,0,1,2023-11-01 10:23:13,0
1365,1323,382.47,electronics,suburban,desktop,0,0,2023-10-01 05:37:36,0
4318,941,1962.14,utility,suburban,mobile,0,0,2023-10-11 01:11:48,0
4814,2220,979.65,clothing,urban,desktop,0,0,2023-10-14 18:51:11,0
2326,2975,80.39,electronics,urban,desktop,0,1,2023-01-16 08:36:35,0
4112,2434,946.09,electronics,urban,tablet,0,0,2023-08-12 05:34:50,0
2275,1341,878.55,clothing,urban,tablet,0,1,2023-06-29 12:34:38,0
2390,1966,1074.25,travel,rural,desktop,0,1,2023-07-18 12:06:38,0
2249,1040,1434.37,utility,urban,mobile,0,0,2023-06-18 05:18:36,0
1582,1105,19.42,electronics,urban,tablet,0,0,2023-07-23 03:40:29,0
2475,1109,2128.99,food,suburban,desktop,1,0,2023-04-13 18:46:18,0
2555,571,870.59,clothing,urban,tablet,0,0,2023-10-09 06:11:20,0
4797,1300,1065.64,food,urban,desktop,1,0,2023-07-20 15:38:50,0
2390,1191,676.13,utility,suburban,tablet,0,1,2023-09-25 01:06:19,0
1604,1941,1810.83,electronics,rural,desktop,1,1,2023-03-19 21:18:46,1
4384,2780,1950.28,clothing,suburban,tablet,0,0,2023-07-23 10:40:30,0
4259,1450,611.85,electronics,urban,mobile,0,0,2023-08-20 19:07:00,0
3557,2957,1319.16,utility,suburban,mobile,0,0,2023-11-01 21:56:09,0
4164,1481,942.66,travel,rural,desktop,0,1,2023-09-05 23:26:16,0
4174,2517,1255.07,clothing,suburban,mobile,0,1,2023-09-06 07:53:23,0
2479,1018,24.86,food,rural,tablet,0,1,2023-11-26 01:10:45,0
2683,949,2293.96,electronics,suburban,mobile,0,1,2023-01-25 04:21:30,0
2126,2394,1674.18,electronics,rural,mobile,0,0,2023-12-16 03:06:53,0
1609,2222,1462.95,clothing,suburban,mobile,1,0,2023-05-04 22:41:29,1
2461,2177,751.19,utility,rural,desktop,0,0,2023-02-19 10:58:22,0
1189,2805,98.07,food,rural,desktop,1,0,2023-02-13 13:51:42,0
4813,1369,1293.61,travel,urban,tablet,0,1,2023-04-17 20:37:13,0
1137,2490,274.02,clothing,rural,desktop,0,0,2023-08-04 20:20:52,0
1269,975,1921.89,food,suburban,desktop,0,0,2023-10-09 00:02:55,0
1273,2618,1618.46,utility,rural,mobile,0,0,2023-10-17 11:06:12,0
4953,1928,843.11,clothing,urban,desktop,0,0,2023-07-13 05:15:14,0
2107,580,1326.16,utility,rural,desktop,0,1,2023-02-27 05:23:20,0
2297,1112,1531.7,travel,suburban,mobile,0,1,2023-12-25 04:24:57,0
2831,2351,826.72,clothing,urban,desktop,0,1,2023-12-27 15:26:33,0
2284,1192,1860.3,utility,urban,tablet,0,1,2023-10-09 13:42:46,0
4159,271,5854.78,clothing,suburban,desktop,0,0,2023-06-03 02:50:49,1
3547,2766,380.83,travel,suburban,desktop,0,0,2023-07-06 21:23:05,0
1380,819,940.27,travel,rural,desktop,0,1,2023-03-16 15:21:43,0
1441,2618,908.39,utility,urban,tablet,0,1,2023-06-30 07:17:13,0
3884,1626,1454.03,clothing,urban,tablet,0,1,2023-04-29 07:37:06,0
1060,2240,1502.26,travel,suburban,desktop,0,0,2023-04-16 05:07:26,0
1741,1644,1731.6,travel,rural,desktop,0,1,2023-12-24 20:43:52,0
4402,487,184.36,utility,rural,tablet,0,1,2023-05-16 19:35:35,0
2384,633,2062.15,utility,rural,tablet,0,0,2023-06-14 01:37:58,0
2151,1204,591.94,clothing,rural,tablet,0,0,2023-06-27 22:20:03,0
4608,2623,1255.92,food,urban,tablet,0,1,2023-09-07 20:22:11,0
3745,2841,630.16,food,urban,tablet,0,0,2023-08-12 14:27:51,0
4311,1626,977.65,food,urban,mobile,0,0,2023-05-20 10:29:15,0
2692,480,249.39,travel,suburban,desktop,1,0,2023-08-02 22:12:50,0
4948,963,1293.39,electronics,urban,desktop,0,1,2023-02-11 22:16:37,0
4422,887,8177.73,food,urban,tablet,0,0,2023-10-12 10:50:43,1
2494,691,1503.91,electronics,urban,desktop,0,1,2023-05-22 23:41:54,0
1352,645,1000.72,electronics,rural,desktop,0,1,2023-07-24 23:11:13,0
3079,2209,1071.1,electronics,suburban,mobile,0,0,2023-05-26 17:29:51,0
3912,1943,731.52,food,urban,mobile,0,1,2023-12-29 19:49:34,0
1484,2738,1055.02,clothing,urban,desktop,0,1,2023-11-03 23:58:34,0
2098,1411,1911.57,clothing,suburban,desktop,0,1,2023-11-18 15:52:07,0
4453,849,2124.02,clothing,suburban,mobile,0,0,2023-12-10 21:23:24,0
1186,601,1531.1,travel,urban,mobile,0,1,2023-11-01 17:10:59,0
2688,1977,1562.55,clothing,suburban,tablet,0,1,2023-03-19 10:40:31,0
2773,1655,317.97,travel,urban,desktop,0,0,2023-12-13 04:48:00,0
2657,494,974.54,food,rural,mobile,0,1,2023-03-01 07:43:31,0
1515,1902,1844.32,utility,suburban,desktop,0,1,2023-11-05 07:40:33,0
3814,2996,1171.05,food,suburban,tablet,0,1,2023-11-10 20:47:06,0
3737,2226,88.69,electronics,suburban,desktop,0,0,2023-07-08 14:41:42,0
4523,661,1396.12,clothing,urban,desktop,0,1,2023-09-04 23:24:27,0
1935,2715,395.51,clothing,urban,desktop,0,0,2023-10-22 22:08:16,0
2064,1098,1121.95,clothing,urban,mobile,0,1,2023-11-30 05:17:47,0
1829,1011,1553.01,electronics,suburban,tablet,0,0,2023-12-04 09:30:44,0
4045,1352,5880.95,clothing,suburban,desktop,1,1,2023-11-15 11:37:10,1
3411,1153,1540.43,food,rural,tablet,0,0,2023-05-27 11:44:32,0
1785,271,1233.58,travel,urban,desktop,0,1,2023-09-23 01:50:42,0
2799,280,2717.31,utility,suburban,tablet,0,0,2023-08-20 17:13:35,0
4726,260,1140.68,food,urban,tablet,1,1,2023-10-03 13:36:49,0
1728,617,518.72,utility,suburban,tablet,0,1,2023-01-18 22:44:35,0
3727,2172,72.99,clothing,suburban,mobile,0,1,2023-02-04 00:45:19,0
1540,1110,998.66,travel,rural,mobile,0,1,2023-05-08 07:15:30,0
4854,2784,318.54,utility,urban,tablet,0,0,2023-03-05 22:42:54,0
2969,1970,754.29,clothing,suburban,desktop,0,1,2023-11-12 22:59:06,0
3382,1043,692.57,clothing,rural,tablet,0,0,2023-07-05 17:33:59,0
2147,1981,778.23,food,urban,mobile,0,0,2023-04-05 08:53:54,0
4635,1752,821.52,clothing,urban,tablet,0,0,2023-04-05 18:05:59,0
1702,2835,1465.06,travel,rural,desktop,0,1,2023-03-23 08:44:49,0
3648,1778,2040.39,electronics,rural,desktop,0,1,2023-01-30 21:06:33,0
2930,729,1074.55,utility,urban,desktop,0,1,2023-10-08 22:08:04,0
3828,1478,1399.02,clothing,urban,desktop,0,1,2023-09-27 12:22:06,0
2185,2340,5101.96,utility,suburban,tablet,1,1,2023-11-16 06:53:10,1
3125,1476,1623.85,clothing,suburban,desktop,0,1,2023-02-22 01:46:40,0
2395,2062,1241.1,travel,suburban,tablet,0,1,2023-01-05 19:01:22,0
2134,2291,361.95,food,rural,desktop,0,1,2023-04-11 18:01:41,0
2102,2321,1359.52,utility,urban,desktop,0,1,2023-05-16 13:06:02,0
3369,1710,1987.66,travel,rural,desktop,0,1,2023-08-07 06:00:29,0
4485,790,5058.23,electronics,urban,desktop,1,1,2023-11-01 20:12:29,1
3300,2615,570.23,electronics,urban,tablet,0,1,2023-12-29 10:36:28,0
4759,475,1146.47,electronics,rural,mobile,0,0,2023-11-19 07:04:42,0
1562,2200,798.99,clothing,urban,desktop,0,0,2023-01-17 03:50:17,0
1979,1213,1411.46,food,suburban,tablet,1,0,2023-07-31 03:08:26,0
2081,1314,1345.0,food,urban,mobile,0,0,2023-06-11 11:17:48,0
2475,606,83.75,utility,suburban,desktop,0,0,2023-10-28 09:47:55,0
2346,1148,600.88,electronics,suburban,tablet,0,0,2023-12-15 17:09:05,0
2129,279,493.89,electronics,urban,tablet,0,1,2023-12-06 16:54:48,0
3862,1134,1409.06,food,suburban,tablet,0,1,2023-12-05 00:41:15,0
1510,716,2091.06,electronics,suburban,desktop,0,0,2023-04-17 15:26:01,0
3946,1217,2025.98,food,urban,mobile,1,0,2023-09-20 15:31:53,0
2478,1860,460.18,clothing,urban,desktop,0,0,2023-09-02 13:47:29,0
2863,800,43.9,utility,urban,tablet,0,1,2023-06-20 03:32:16,0
2360,1603,1433.55,clothing,urban,mobile,0,0,2023-09-12 07:28:58,0
4253,532,1451.08,electronics,suburban,tablet,0,0,2023-03-25 12:08:20,0
1356,2192,381.96,electronics,urban,mobile,0,1,2023-12-07 14:35:25,0
1493,738,1520.76,food,suburban,desktop,0,1,2023-09-12 03:46:22,0
2445,2934,652.44,utility,suburban,tablet,0,0,2023-06-08 07:24:46,0
4150,2189,5951.5,travel,urban,desktop,0,0,2023-10-11 20:36:23,1
2305,563,1778.48,clothing,rural,desktop,0,0,2023-07-09 09:09:15,0
4084,859,1092.4,electronics,suburban,desktop,0,1,2023-01-03 11:26:46,0
1838,2554,1471.47,clothing,urban,mobile,0,1,2023-03-12 01:25:03,0
1916,2875,1832.88,electronics,urban,mobile,0,0,2023-11-05 05:47:11,0
4366,2058,202.06,clothing,rural,tablet,0,1,2023-12-14 09:16:08,0
4843,1863,1100.3,food,urban,tablet,0,1,2023-09-15 22:16:08,0
2312,2768,2471.22,electronics,suburban,tablet,0,1,2023-11-19 06:27:46,0
1882,1876,989.66,utility,suburban,desktop,0,0,2023-12-23 11:24:45,0
4561,1906,609.23,clothing,rural,desktop,0,1,2023-04-21 11:40:27,0
4747,1932,1063.8,utility,urban,desktop,0,0,2023-08-18 03:32:13,0
2391,2337,2587.89,utility,suburban,mobile,0,1,2023-05-06 14:46:51,0
3135,2689,912.21,food,suburban,tablet,0,1,2023-05-03 20:54:27,0
4243,2646,1389.62,food,urban,desktop,0,0,2023-08-11 10:16:57,0
4436,2865,435.32,travel,urban,mobile,0,0,2023-04-02 08:15:33,0
2028,2812,229.98,travel,rural,mobile,0,0,2023-05-30 10:17:28,0
3176,1164,1539.9,travel,suburban,mobile,0,0,2023-03-17 00:23:37,0
1630,2549,1631.94,electronics,rural,desktop,0,1,2023-03-25 09:17:56,0
3367,1205,1152.64,food,rural,tablet,0,0,2023-12-01 07:22:04,0
4274,1042,1054.81,travel,urban,desktop,1,1,2023-10-12 10:29:06,0
1111,1803,857.04,travel,rural,tablet,0,1,2023-03-04 11:44:18,0
4452,1304,1725.65,food,urban,mobile,1,0,2023-05-10 23:13:30,0
1528,550,1189.67,clothing,urban,mobile,0,1,2023-11-30 19:58:30,0
2367,2016,332.05,clothing,urban,mobile,0,0,2023-12-13 03:48:48,0
1816,1685,1898.73,utility,urban,mobile,0,1,2023-04-19 23:31:48,0
3232,1063,384.35,clothing,rural,tablet,0,0,2023-01-18 16:14:52,0
1220,2263,2177.72,clothing,suburban,mobile,0,0,2023-06-24 18:52:40,0
4770,1047,1987.07,food,rural,desktop,0,1,2023-11-21 22:34:47,0
1053,2798,2038.59,travel,rural,tablet,0,0,2023-07-02 06:05:23,0
1183,2192,2241.57,utility,rural,desktop,0,0,2023-07-19 16:06:04,0
1312,2272,866.22,food,rural,mobile,0,1,2023-05-17 19:52:09,0
1282,1112,456.04,travel,rural,mobile,0,1,2023-09-04 06:27:15,0
3444,1925,1672.32,utility,suburban,tablet,0,1,2023-09-17 08:43:04,0
4204,738,345.59,utility,suburban,desktop,0,1,2023-11-25 04:20:17,0
1635,326,376.06,food,rural,mobile,0,1,2023-12-10 08:43:57,0
3601,2381,1004.38,utility,suburban,tablet,0,0,2023-03-14 07:30:04,0
1389,992,2067.75,clothing,rural,mobile,0,1,2023-07-25 18:14:52,0
1961,2471,70.22,food,urban,desktop,0,1,2023-07-07 20:58:17,0
3295,740,1678.99,utility,urban,mobile,0,0,2023-12-14 21:07:58,0
4735,1190,1249.74,electronics,urban,tablet,0,0,2023-07-16 11:52:04,0
1630,1974,577.74,utility,urban,tablet,0,0,2023-02-24 17:04:29,0
4350,1947,599.59,food,rural,mobile,0,1,2023-01-17 05:21:14,0
2023,295,1606.41,electronics,suburban,mobile,0,1,2023-06-13 00:58:02,0
2045,2797,1866.65,travel,rural,mobile,0,1,2023-03-30 16:53:00,0
1701,937,1056.87,food,suburban,mobile,0,0,2023-06-22 16:51:56,0
4562,580,1985.84,travel,suburban,tablet,0,1,2023-12-10 05:12:31,0
4801,265,1383.63,electronics,rural,mobile,0,1,2023-11-14 07:57:17,0
3814,1117,12113.92,electronics,urban,mobile,1,0,2023-02-08 03:46:15,1
3909,2923,2416.98,clothing,suburban,tablet,1,1,2023-05-10 00:29:19,0
1717,1492,1456.45,clothing,rural,mobile,0,0,2023-05-30 02:56:19,0
2172,1021,828.76,clothing,rural,mobile,1,0,2023-11-07 15:18:42,0
4183,2986,1288.13,clothing,rural,tablet,0,0,2023-11-26 06:41:39,0
4741,390,9.56,utility,suburban,desktop,0,0,2023-05-16 00:28:10,0
3236,1134,1266.12,food,suburban,mobile,0,0,2023-10-05 10:32:47,0
2556,307,133.01,utility,suburban,desktop,0,1,2023-01-21 02:41:32,0
1508,1276,103.98,electronics,urban,mobile,0,0,2023-03-09 03:20:55,0
1947,929,1161.1,travel,urban,desktop,0,1,2023-01-25 04:30:13,0
2743,448,1603.31,travel,urban,mobile,0,0,2023-07-27 01:50:18,0
4472,2622,950.44,food,urban,mobile,1,1,2023-03-15 23:29:35,0
1612,1430,1471.22,travel,suburban,tablet,0,1,2023-10-27 21:07:18,0
2633,2402,291.35,clothing,suburban,tablet,0,0,2023-05-02 03:39:08,0
3601,2072,152.88,utility,rural,tablet,0,1,2023-04-10 21:52:56,0
3884,1497,165.06,utility,suburban,desktop,0,1,2023-04-25 02:06:05,0
4769,977,922.06,food,rural,desktop,0,1,2023-06-21 14:12:19,0
3681,638,1621.38,food,urban,tablet,0,0,2023-04-30 01:56:00,0
3506,1052,107.66,clothing,suburban,mobile,0,1,2023-10-27 20:54:52,0
1894,870,5669.66,travel,urban,desktop,1,0,2023-05-03 22:54:16,1
1652,2715,763.0,utility,rural,desktop,0,0,2023-04-28 09:53:04,0
2912,1709,1353.93,utility,urban,desktop,0,0,2023-07-30 22:54:57,0
1842,637,769.89,electronics,suburban,tablet,0,0,2023-06-16 01:06:28,0
3242,2874,1042.13,utility,suburban,desktop,0,0,2023-09-30 03:14:34,0
3747,2904,221.72,travel,urban,tablet,0,0,2023-04-18 21:56:55,0
1731,655,97.69,clothing,urban,mobile,0,1,2023-05-02 07:37:06,0
4750,460,2058.73,clothing,rural,mobile,0,1,2023-10-15 18:06:21,0
4205,1161,328.59,electronics,suburban,mobile,0,1,2023-06-09 12:42:05,0
4409,1129,1096.69,electronics,rural,mobile,0,1,2023-02-14 12:21:34,0
3334,444,132.67,electronics,urban,mobile,0,1,2023-09-14 14:23:10,0
1290,2155,2906.23,clothing,urban,desktop,0,1,2023-04-01 08:41:05,0
3808,2063,874.61,utility,urban,desktop,0,1,2023-10-26 01:20:45,0
3878,1560,1201.4,food,rural,desktop,0,0,2023-06-23 00:53:28,0
1126,1122,366.93,travel,rural,desktop,0,1,2023-12-27 15:40:29,0
3873,2911,2045.39,travel,urban,desktop,0,1,2023-06-12 22:53:52,0
3758,1218,1698.68,utility,suburban,mobile,0,0,2023-06-13 16:51:26,0
4052,671,1108.84,electronics,rural,desktop,0,0,2023-06-11 09:57:23,0
3492,1038,1819.47,food,rural,mobile,0,0,2023-07-29 18:35:01,0
3320,2391,463.45,food,suburban,mobile,0,1,2023-05-14 18:10:43,0
1492,2524,621.53,electronics,suburban,mobile,0,0,2023-05-20 07:42:50,0
4547,1959,745.77,clothing,urban,tablet,0,1,2023-12-17 15:57:48,0
2894,2755,900.58,utility,suburban,desktop,0,1,2023-05-26 05:33:15,0
3220,2804,1519.87,food,urban,desktop,0,0,2023-11-02 06:48:25,0
4369,204,1569.95,clothing,suburban,tablet,0,1,2023-06-24 05:22:52,0
1585,817,152.22,food,urban,tablet,0,0,2023-06-11 00:39:04,0
2896,296,679.55,electronics,suburban,mobile,0,0,2023-11-07 17:00:27,0
3912,2510,134.82,utility,suburban,desktop,0,0,2023-05-09 16:05:58,0
3945,2119,1338.53,food,urban,mobile,1,0,2023-03-12 11:36:05,0
1762,1147,842.27,clothing,urban,desktop,0,1,2023-12-24 03:27:28,0
4054,941,1291.15,electronics,suburban,desktop,0,0,2023-06-08 10:44:55,0
1146,1632,871.59,food,urban,mobile,0,0,2023-03-01 11:14:52,0
4644,385,904.28,electronics,urban,desktop,0,0,2023-10-25 19:29:13,0
1215,2504,729.43,clothing,rural,desktop,0,0,2023-03-28 00:59:36,0
4256,697,366.75,travel,suburban,desktop,1,0,2023-08-24 07:53:49,0
3789,364,733.99,electronics,urban,desktop,0,1,2023-07-30 04:05:22,0
4629,602,1626.74,electronics,urban,desktop,0,0,2023-09-28 23:40:30,0
2935,2529,564.44,utility,rural,desktop,0,1,2023-01-13 12:24:32,0
4524,1869,323.89,food,urban,desktop,0,0,2023-08-07 02:19:27,0
3326,357,639.85,clothing,suburban,mobile,0,0,2023-08-28 11:46:11,0
1758,2780,1182.28,utility,urban,tablet,0,0,2023-09-17 21:55:00,0
2716,2661,513.28,utility,suburban,tablet,0,0,2023-11-20 15:31:29,0
2485,679,1621.5,electronics,rural,desktop,0,1,2023-06-13 22:48:57,0
3457,903,1109.52,travel,suburban,mobile,0,0,2023-09-11 12:20:34,0
4642,324,841.85,travel,suburban,desktop,0,0,2023-03-20 05:47:02,0
3169,2669,787.35,clothing,urban,tablet,0,1,2023-07-31 03:56:25,0
1991,645,1035.28,travel,rural,tablet,0,1,2023-01-16 11:50:49,0
2484,1916,798.66,clothing,urban,mobile,0,1,2023-12-10 14:49:33,0
1795,901,240.88,electronics,rural,mobile,0,0,2023-12-01 16:13:33,0
1516,1015,1381.21,food,suburban,mobile,0,1,2023-01-27 02:39:37,0
1238,993,628.08,food,urban,tablet,0,0,2023-06-28 22:13:32,0
4752,1646,1596.5,clothing,suburban,mobile,0,0,2023-10-01 04:39:21,0
3383,1166,1191.24,utility,rural,desktop,0,0,2023-04-13 16:02:02,0
3318,515,2142.96,food,suburban,mobile,1,0,2023-02-27 22:47:52,1
2011,1229,197.92,electronics,urban,desktop,0,1,2023-02-17 20:29:09,0
1594,2315,716.35,clothing,suburban,desktop,0,0,2023-04-15 07:23:15,0
2306,2535,56.62,electronics,suburban,mobile,0,1,2023-09-11 01:14:02,0
1456,1048,1082.68,clothing,urban,desktop,0,1,2023-03-18 19:10:00,0
4918,864,1686.42,utility,urban,tablet,0,1,2023-09-01 13:55:56,0
4178,2326,1177.43,clothing,urban,desktop,0,0,2023-06-13 01:07:20,0
3343,2689,1631.88,travel,suburban,tablet,1,1,2023-12-26 09:16:15,0
4741,2286,2184.28,travel,urban,desktop,0,1,2023-11-26 20:25:52,0
2452,2994,625.47,clothing,rural,desktop,0,1,2023-06-09 08:59:40,0
3345,1869,1152.97,utility,suburban,mobile,0,1,2023-08-16 21:37:10,0
4232,907,1757.83,utility,urban,desktop,0,0,2023-01-27 01:43:40,0
3079,2778,61.36,travel,rural,tablet,0,0,2023-02-03 06:51:00,0
4877,848,984.68,clothing,suburban,mobile,0,1,2023-10-01 08:44:16,0
4334,1517,570.1,clothing,urban,mobile,0,1,2023-11-07 18:02:41,0
4858,1850,1193.5,clothing,urban,mobile,0,1,2023-11-18 17:29:52,0
1546,1501,970.27,utility,rural,desktop,0,0,2023-01-31 16:32:03,0
4740,2591,1045.98,utility,rural,tablet,0,1,2023-06-29 10:39:24,0
2907,2670,1110.62,travel,urban,mobile,0,0,2023-06-30 00:52:08,0
3646,2261,8497.56,clothing,suburban,mobile,1,1,2023-09-06 02:31:17,1
3746,2933,685.59,travel,rural,mobile,0,1,2023-02-03 01:26:23,0
2996,1423,301.62,food,rural,tablet,0,0,2023-04-23 10:28:38,0
4336,2803,986.88,electronics,rural,mobile,0,0,2023-04-25 09:05:59,0
